mSec,N-M,Degrees,Degrees,Deg/Sec
41270,91.3,195.1,60,0
41280,91.9,195.1,60,0
41290,93,195.1,60,0
41300,94.2,195.1,60,0
41310,95.1,195.1,60,0
41320,95.5,195.1,60,0
41330,94.9,195.1,60,0
41340,95.1,195.1,60,0
41350,96.5,195.1,60,0
41360,98,195.1,60,0
41370,98.3,195.1,60,0
41380,97.6,195.1,60,0
41390,97,195.1,60,0
41400,97.4,195.1,60,0
41410,97.2,195.1,60,0
41420,96.8,195.1,60,0
41430,97.2,195.1,60,0
41440,97.8,195.1,60,0.2
41450,98,195.1,60,0
41460,97.4,195.1,60,0
41470,97.5,195.1,60,0
41480,98.2,195.1,60,0
41490,99.7,195.1,60,0.2
41500,101.3,195.1,60,0
41510,102.2,195.1,60,0
41520,102.4,195.1,60,0
41530,101,195.1,60,0
41540,100.2,195.1,60,0
41550,100.9,195.1,60,0
41560,100.8,195.1,60,0
41570,100.6,195.1,60,0
41580,101.2,195.1,60,0
41590,103.1,195.1,60,0
41600,104.4,195.1,60,0
41610,103.9,195.1,60,0
41620,102.5,195.1,60,0.2
41630,100.9,195.1,60,0
41640,100.6,195.1,60,0
41650,101.8,195.1,60,0
41660,102.4,195.1,60,0
41670,102.2,195.1,60,0
41680,103.1,195.1,60,0
41690,104,195.1,60,0
41700,103.9,195.1,60,0
41710,103.1,195.1,60,0
41720,101.3,195.1,60,0
41730,99.5,195.1,60,0
41740,99.7,195.1,60,0
41750,100.8,195.1,60,0
41760,101.3,195.1,60,0
41770,101.2,195.1,60,0
41780,101,195.1,60,0
41790,100.1,195.1,60,0
41800,98.9,195.1,60,0
41810,99,195.1,60,0
41820,99.5,195.1,60,0
41830,99.1,195.1,60,0.2
41840,98.9,195.1,60,0
41850,99.7,195.1,60,0
41860,100.8,195.1,60,0
41870,100.6,195.1,60,0
41880,99.7,195.1,60,0
41890,98.4,195.1,60,0
41900,97.5,195.1,60,0
41910,96.8,195.1,60,0
41920,96.8,195.1,60,0
41930,98,195.1,60,0
41940,98.7,195.1,60,0
41950,98.4,195.1,60,0
41960,98,195.1,60,0
41970,97.2,195.1,60,0
41980,96.5,195.1,60,0
41990,96.8,195.1,60,0
42000,96.7,195.1,60,0
42010,96.4,195.1,60,0
42020,96.1,195.1,60,0
42030,95.6,195.1,60,0
42040,95.1,195.1,60,0
42050,94.2,195.1,60,0
42060,94.4,195.1,60,0
42070,94.6,195.1,60,0
42080,94.5,195.1,60,0
42090,94.9,195.1,60,0
42100,95.3,195.1,60,0
42110,95.9,195.1,60,0
42120,95.6,195.1,60,0
42130,95.3,195.1,60,0
42140,95.3,195.1,60,0
42150,95.7,195.1,60,0
42160,96.5,195.1,60,0
42170,97.5,195.1,60,0
42180,97.9,195.1,60,0
42190,97.5,195.1,60,0
42200,96.4,195.1,60,0
42210,96.1,195.1,60,0
42220,96.3,195.1,60,0
42230,96.4,195.1,60,0
42240,96.3,195.1,60,0
42250,96,195.1,60,0
42260,95.3,195.1,60,0
42270,94.2,195.1,60,0
42280,93.3,195.1,60,0
42290,93,195.1,60,0
42300,93.2,195.1,60,0
42310,93,195.1,60,0
42320,93.2,195.1,60,0
42330,93.6,195.1,60,0
42340,93.8,195.1,60,0
42350,93.8,195.1,60,0
42360,93.2,195.1,60,0
42370,92.5,195.1,60,0
42380,92.8,195.1,60,0
42390,93.4,195.1,60,0
42400,93.8,195.1,60,0
42410,94.9,195.1,60,0
42420,96.1,195.1,60,0
42430,96.5,195.1,60,0
42440,95.5,195.1,60,0
42450,95.2,195.1,60,0
42460,95.5,195.1,60,0
42470,95.9,195.1,60,0
42480,97.2,195.1,60,0
42490,98,195.1,60,0
42500,98.4,195.1,60,0
42510,98.9,195.1,60,0
42520,97.9,195.1,60,0
42530,96.7,195.1,60,0
42540,96.8,195.1,60,0
42550,97.8,195.1,60,0
42560,97.6,195.1,60,0
42570,97.9,195.1,60,0
42580,98.3,195.1,60,0
42590,98,195.1,60,0
42600,98,195.1,60,0
42610,98.2,195.1,60,0
42620,98.2,195.1,60,0
42630,98.4,195.1,60,0
42640,98.7,195.1,60,0
42650,99.3,195.1,60,0
42660,100.3,195.1,60,0
42670,100.6,195.1,60,0
42680,101.6,195.1,60,0.2
42690,102.5,195.1,60,0
42700,102.5,195.1,60,0
42710,101.7,195.1,60,0
42720,100.2,195.1,60,0
42730,98.7,195.1,60,0
42740,98.4,195.1,60,0
42750,98.9,195.1,60,0
42760,99.5,195.1,60,0
42770,100.5,195.1,60,0
42780,101.2,195.1,60,0
42790,100.9,195.1,60,0
42800,99.9,195.1,60,0
42810,99.3,195.1,60,0
42820,98.9,195.1,60,0
42830,98.3,195.1,60,0
42840,97.6,195.1,60,0
42850,98.3,195.1,60,0
42860,99.1,195.1,60,0
42870,100.1,195.1,60,0
42880,100.9,195.1,60,0
42890,100.9,195.1,60,0
42900,100.1,195.1,60,0
42910,99.3,195.1,60,0
42920,98.7,195.1,60,0
42930,98.9,195.1,60,0
42940,99.5,195.1,60,0
42950,99.8,195.1,60,0
42960,100.2,195.1,60,0
42970,101,195.1,60,0
42980,101.4,195.1,60,0
42990,100.8,195.1,60,0
43000,99.4,195.1,60,0
43010,98.6,195.1,60,0
43020,99.7,195.1,60,0
43030,101.2,195.1,60,0
43040,102.5,195.1,60,0
43050,104.3,195.1,60,0
43060,105.6,195.1,60,0
43070,105.4,195.1,60,0
43080,103.3,195.1,60,0
43090,101.4,195.1,60,0
43100,101.7,195.1,60,0
43110,102.9,195.1,60,0
43120,103.7,195.1,60,0
43130,104.7,195.1,60,0
43140,105.2,195.1,60,0
43150,104.4,195.1,60,0
43160,103.2,195.1,60,0
43170,102.8,195.1,60,0
43180,101.6,195.1,60,0
43190,100.9,195.1,60,0
43200,102.2,195.1,60,0
43210,102.9,195.1,60,0
43220,103.2,195.1,60,0
43230,103.7,195.1,60,0
43240,102.9,195.1,60,0
43250,101.8,195.1,60,0
43260,101.6,195.1,60,0
43270,101.3,195.1,60,0
43280,101.2,195.1,60,0
43290,101.7,195.1,60,0
43300,103.1,195.1,60,0
43310,103.6,195.1,60,0
43320,103.3,195.1,60,0
43330,102.5,195.1,60,0
43340,101.8,195.1,60,0
43350,101.7,195.1,60,0
43360,101.7,195.1,60,0
43370,102.8,195.1,60,0
43380,104.1,195.1,60,0
43390,104.7,195.1,60,0
43400,104.7,195.1,60,0
43410,103.6,195.1,60,0
43420,102,195.1,60,0
43430,101.2,195.1,60,0
43440,101.2,195.1,60,0
43450,101.7,195.1,60,0
43460,101.8,195.1,60,0
43470,101.7,195.1,60,0
43480,101.6,195.1,60,0
43490,100.5,195.1,60,0
43500,99.7,195.1,60,0
43510,99.5,195.1,60,0
43520,100.1,195.1,60,0
43530,100.5,195.1,60,0
43540,100.3,195.1,60,0
43550,100.1,195.1,60,0
43560,99,195.1,60,0
43570,97.9,195.1,60,0
43580,97.2,195.1,60,0
43590,97,195.1,60,0
43600,96.7,195.1,60,0
43610,96.7,195.1,60,0
43620,97,195.1,60,0
43630,97.2,195.1,60,0
43640,97,195.1,60,0
43650,96.1,195.1,60,0
43660,95.5,195.1,60,0.2
43670,94.9,195.1,60,0
43680,95.3,195.1,60,0
43690,95.9,195.1,60,0
43700,96,195.1,60,0
43710,95.6,195.1,60,0
43720,95.3,195.1,60,0
43730,95.1,195.1,60,0
43740,94.4,195.1,60,0
43750,94.1,195.1,60,0
43760,94.2,195.1,60,0
43770,94.5,195.1,60,0
43780,95.1,195.1,60,0
43790,95.2,195.1,60,0
43800,94.6,195.1,60,0
43810,94,195.1,60,0
43820,92.9,195.1,60,0
43830,91.9,195.1,60,0
43840,91.7,195.1,60,0
43850,91.7,195.1,60,0
43860,92.5,195.1,60,0
43870,93.8,195.1,60,0
43880,94.5,195.1,60,0
43890,94.6,195.1,60,0
43900,94.2,195.1,60,0
43910,93.2,195.1,60,0
43920,92.2,195.1,60,0
43930,93.2,195.1,60,0
43940,94.5,195.1,60,0
43950,94.8,195.1,60,0
43960,95.6,195.1,60,0
43970,96.5,195.1,60,0
43980,96.5,195.1,60,0
43990,95.5,195.1,60,0
44000,94.8,195.1,60,0
44010,94.5,195.1,60,0
44020,94.2,195.1,60,0
44030,94.4,195.1,60,0
44040,95.3,195.1,60,0
44050,96.4,195.1,60,0
44060,97.2,195.1,60,0
44070,97.1,195.1,60,0
44080,96.4,195.1,60,0
44090,95.3,195.1,60,0
44100,95.1,195.1,60,0
44110,96.8,195.1,60,0
44120,98.9,195.1,60,0
44130,100.5,195.1,60,0
44140,102.2,195.1,60,0
44150,104.1,195.1,60,0
44160,105.6,195.1,60,0
44170,105.4,195.1,60,0
44180,104.3,195.1,60,0
44190,104.3,195.1,60,0
44200,106,195.1,60,0
44210,108.2,195.1,60,0
44220,109.4,195.1,60,0
44230,110,195.1,60,0
44240,109.2,195.1,60,0
44250,109.6,195.1,60,0
44260,110.6,195.1,60,0
44270,108.5,195.1,60,0
44280,105.8,195.1,60,0
44290,106.3,195.1,60,0
44300,107.5,195.1,60,0
44310,107.3,195.1,60,0
44320,108.2,195.1,60,0
44330,109.4,195.1,60,0
44340,109.4,195.1,60,0
44350,108.8,195.1,60,0
44360,108.2,195.1,60,0
44370,107.5,195.1,60,0
44380,107.7,195.1,60,0
44390,108.6,195.1,60,0
44400,109.6,195.1,60,0
44410,110.2,195.1,60,0
44420,110.8,195.1,60,0
44430,110.1,195.1,60,0
44440,107.8,195.1,60,0
44450,107.7,195.1,60,0
44460,110,195.1,60,0
44470,110.8,195.1,60,0
44480,110.6,195.1,60,0
44490,111.6,195.1,60,0
44500,112.4,195.1,60,0
44510,111.7,195.1,60,0
44520,110.9,195.1,60,0
44530,109.3,195.1,60,0
44540,108.1,195.1,60,0
44550,108.5,195.1,60,0
44560,107.9,195.1,60,0.2
44570,106.7,195.1,60,0
44580,106.6,195.1,60,0
44590,106.4,195.1,60,0
44600,106.2,195.1,60,0
44610,106.6,195.1,60,0
44620,107.5,195.1,60,0
44630,108.2,195.1,60,0
44640,107.8,195.1,60,0
44650,106.4,195.1,60,0
44660,104.8,195.1,60,0
44670,104,195.1,60,0
44680,104.3,195.1,60,0
44690,104.1,195.1,60,0
44700,104,195.1,60,0
44710,104.8,195.1,60,0
44720,105.1,195.1,60,0
44730,104.8,195.1,60,0
44740,104.5,195.1,60,0
44750,104.3,195.1,60,0
44760,103.9,195.1,60,0
44770,103.6,195.1,60,0
44780,104.4,195.1,60,0
44790,105.5,195.1,60,0
44800,105.5,195.1,60,0
44810,105.1,195.1,60,0
44820,104.3,195.1,60,0
44830,103.7,195.1,60,0
44840,103.7,195.1,60,0
44850,103.9,195.1,60,0
44860,104.4,195.1,60,0
44870,104.8,195.1,60,0
44880,104.5,195.1,60,0
44890,103.9,195.1,60,0
44900,103.2,195.1,60,0
44910,103.1,195.1,60,0
44920,103.5,195.1,60,0
44930,103.9,195.1,60,0
44940,104.1,195.1,60,0
44950,104.3,195.1,60,0
44960,103.9,195.1,60,0
44970,102.9,195.1,60,0
44980,101.8,195.1,60,0
44990,101.8,195.1,60,0
45000,102.5,195.1,60,0
45010,102.8,195.1,60,0
45020,102.8,195.1,60,0
45030,102.8,195.1,60,0
45040,103.5,195.1,60,0
45050,104.4,195.1,60,0
45060,104.4,195.1,60,0
45070,103.9,195.1,60,0
45080,103.5,195.1,60,0
45090,104,195.1,60,0
45100,104,195.1,60,0
45110,103.2,195.1,60,0
45120,103.3,195.1,60,0
45130,105,195.1,60,0
45140,107,195.1,60,0
45150,107.3,195.1,60,0
45160,106.2,195.1,60,0
45170,104.4,195.1,60,0
45180,102.6,195.1,60,0
45190,101.8,195.1,60,0
45200,102.1,195.1,60,0
45210,102.5,195.1,60,0
45220,102.8,195.1,60,0
45230,102.9,195.1,60,0
45240,102.5,195.1,60,0
45250,101.4,195.1,60,0
45260,100.5,195.1,60,0
45270,99.7,195.1,60,0
45280,99.7,195.1,60,0
45290,100.1,195.1,60,0
45300,100.1,195.1,60,0
45310,99.9,195.1,60,0
45320,99.9,195.1,60,0
45330,99.8,195.1,60,0
45340,99.9,195.1,60,0
45350,100.5,195.1,60,0
45360,100.8,195.1,60,0
45370,100.9,195.1,60,0
45380,100.6,195.1,60,0
45390,100.2,195.1,60,0
45400,100.1,195.1,60,0
45410,99.7,195.1,60,0
45420,99.8,195.1,60,0
45430,100.9,195.1,60,0
45440,102,195.1,60,0
45450,102.6,195.1,60,0
45460,102.4,195.1,60,0
45470,101.6,195.1,60,0
45480,101,195.1,60,0
45490,100.5,195.1,60,0
45500,100.6,195.1,60,0
45510,101.3,195.1,60,0
45520,102.6,195.1,60,0
45530,103.7,195.1,60,0
45540,103.5,195.1,60,0
45550,102.1,195.1,60,0
45560,100.6,195.1,60,0
45570,100.1,195.1,60,0
45580,99.1,195.1,60,0
45590,98.6,195.1,60,0
45600,99.8,195.1,60,0
45610,101.6,195.1,60,0
45620,102.5,195.1,60,0
45630,102.4,195.1,60,0
45640,101.6,195.1,60,0
45650,100.3,195.1,60,0
45660,99.5,195.1,60,0
45670,99.4,195.1,60,0
45680,99.8,195.1,60,0
45690,101,195.1,60,0
45700,102,195.1,60,0
45710,102.2,195.1,60,0
45720,101.8,195.1,60,0
45730,100.8,195.1,60,0
45740,99.9,195.1,60,0
45750,100.5,195.1,60,0
45760,101.4,195.1,60,0
45770,103.2,195.1,60,0
45780,105.4,195.1,60,0
45790,106.9,195.1,60,0
45800,106.2,195.1,60,0.2
45810,103.6,195.1,60,0
45820,101,195.1,60,0
45830,100.3,195.1,60,0
45840,100.6,195.1,60,0
45850,101.8,195.1,60,0
45860,104.5,195.1,60,0
45870,106.2,195.1,60,0
45880,106.3,195.1,60,0
45890,105.4,195.1,60,0
45900,103.5,195.1,60,0
45910,102.2,195.1,60,0
45920,102.5,195.1,60,0
45930,104,195.1,60,0
45940,105.5,195.1,60,0
45950,107.9,195.1,60,0
45960,110.8,195.1,60,0
45970,111.3,195.1,60,0
45980,109.2,195.1,60,0
45990,107.4,195.1,60,0
46000,106.9,195.1,60,0
46010,105.9,195.1,60,0
46020,105.8,195.1,60,0
46030,107.9,195.1,60,0
46040,109,195.1,60,0
46050,109.6,195.1,60,0
46060,109.6,195.1,60,0
46070,107.9,195.1,60,0
46080,106.9,195.1,60,0
46090,106.3,195.1,60,0
46100,106.7,195.1,60,0
46110,108.9,195.1,60,0
46120,110.4,195.1,60,0
46130,110.8,195.1,60,0
46140,111.1,195.1,60,0
46150,109.8,195.1,60,0
46160,109.8,195.1,60,0
46170,111.1,195.1,60,0.2
46180,111.2,195.1,60,0
46190,111.7,195.1,60,0
46200,113.2,195.1,60,0
46210,114.3,195.1,60,0
46220,115.1,195.1,60,0
46230,114.4,195.1,60,0
46240,112,195.1,60,0
46250,110.5,195.1,60,0
46260,110.8,195.1,60,0
46270,111.7,195.1,60,0
46280,112.8,195.1,60,0
46290,114.2,195.1,60,0
46300,114.2,195.1,60,0
46310,112.7,195.1,60,0
46320,110.8,195.1,60,0
46330,110.2,195.1,60,0
46340,111.1,195.1,60,0
46350,111.3,195.1,60,0
46360,111.5,195.1,60,0
46370,111.3,195.1,60,0
46380,111.1,195.1,60,0
46390,110.9,195.1,60,0.2
46400,110.6,195.1,60,0
46410,110.1,195.1,60,0
46420,109.7,195.1,60,0
46430,109.3,195.1,60,0
46440,108.8,195.1,60,0
46450,109,195.1,60,0
46460,109.4,195.1,60,0
46470,109,195.1,60,0
46480,109,195.1,60,0
46490,108.5,195.1,60,0
46500,107.1,195.1,60,0
46510,106.4,195.1,60,0
46520,106.4,195.1,60,0
46530,106.4,195.1,60,0
46540,106.6,195.1,60,0
46550,107.8,195.1,60,0
46560,108.5,195.1,60,0
46570,108.2,195.1,60,0
46580,107.7,195.1,60,0
46590,106.9,195.1,60,0
46600,106.9,195.1,60,0
46610,107,195.1,60,0
46620,106.7,195.1,60,0
46630,106.3,195.1,60,0
46640,105.9,195.1,60,0
46650,106.3,195.1,60,0
46660,106.9,195.1,60,0
46670,106.9,195.1,60,0
46680,107.3,195.1,60,0
46690,107.5,195.1,60,0
46700,106.2,195.1,60,0
46710,105,195.1,60,0
46720,104.4,195.1,60,0
46730,104,195.1,60,0
46740,103.9,195.1,60,0
46750,103.5,195.1,60,0
46760,103.2,195.1,60,0
46770,103.2,195.1,60,0
46780,102.8,195.1,60,0
46790,102.2,195.1,60,0
46800,101.8,195.1,60,0
46810,101.6,195.1,60,0
46820,101.7,195.1,60,0
46830,102.4,195.1,60,0
46840,103.1,195.1,60,0
46850,102.9,195.1,60,0
46860,102.9,195.1,60,0
46870,103.1,195.1,60,0
46880,102.9,195.1,60,0
46890,102.9,195.1,60,0
46900,103.6,195.1,60,0
46910,105.2,195.1,60,0
46920,105.9,195.1,60,0
46930,105.5,195.1,60,0
46940,104.4,195.1,60,0
46950,102.6,195.1,60,0
46960,102,195.1,60,0
46970,102.8,195.1,60,0
46980,102.9,195.1,60,0
46990,103.1,195.1,60,0.2
47000,103.2,195.1,60,0.2
47010,102.9,195.1,60,-0.2
47020,102.2,195.1,60,-0.2
47030,101.4,195.1,60,0
47040,101,195.1,60,0
47050,100.8,195.1,60,0
47060,100.6,195.1,60,0
47070,100.8,195.1,60,0
47080,101.4,195.1,60,0
47090,101.3,195.1,60,0
47100,100.9,195.1,60,0
47110,100.3,195.1,60,0
47120,100.5,195.1,60,0
47130,101,195.1,60,0
47140,100.9,195.1,60,0
47150,101,195.1,60,0
47160,101,195.1,60,0
47170,101.2,195.1,60,0
47180,101.2,195.1,60,0
47190,101.2,195.1,60,0
47200,100.6,195.1,60,0
47210,99.8,195.1,60,0
47220,99.8,195.1,60,0
47230,100.2,195.1,60,0
47240,99.9,195.1,60,0
47250,100.1,195.1,60,0
47260,100.3,195.1,60,0
47270,100.8,195.1,60,0
47280,101,195.1,60,0
47290,100.8,195.1,60,0
47300,100.6,195.1,60,0
47310,100.6,195.1,60,0
47320,101.4,195.1,60,0
47330,102.6,195.1,60,0
47340,102.8,195.1,60,0
47350,102.8,195.1,60,0
47360,102.6,195.1,60,0
47370,102.4,195.1,60,0
47380,102.5,195.1,60,0
47390,102.2,195.1,60,0
47400,101.8,195.1,60,0
47410,101.3,195.1,60,0
47420,102,195.1,60,0
47430,102.5,195.1,60,0
47440,102.5,195.1,60,0
47450,102.5,195.1,60,0
47460,102,195.1,60,0
47470,101.4,195.1,60,0
47480,100.8,195.1,60,0
47490,100.8,195.1,60,0
47500,101.6,195.1,60,0
47510,102.4,195.1,60,0
47520,102.5,195.1,60,0
47530,102.1,195.1,60,0
47540,102.8,195.1,60,0
47550,103.3,195.1,60,0
47560,102.5,195.1,60,0
47570,102.1,195.1,60,0
47580,102.4,195.1,60,0
47590,102.8,195.1,60,0
47600,103.3,195.1,60,0
47610,104.3,195.1,60,0
47620,104.3,195.1,60,0
47630,103.3,195.1,60,0
47640,102.4,195.1,60,0
47650,101.2,195.1,60,0
47660,100.3,195.1,60,0
47670,100.5,195.1,60,0
47680,101,195.1,60,0
47690,102.2,195.1,60,0
47700,103.9,195.1,60,0
47710,104.5,195.1,60,0
47720,103.5,195.1,60,0
47730,101.3,195.1,60,0
47740,99.8,195.1,60,0
47750,99.4,195.1,60,0
47760,99.8,195.1,60,0
47770,100.6,195.1,60,0
47780,101.6,195.1,60,0
47790,101.7,195.1,60,0
47800,101.2,195.1,60,0
47810,100.5,195.1,60,0
47820,99.7,195.1,60,0
47830,99,195.1,60,0
47840,99.3,195.1,60,0
47850,100.2,195.1,60,0
47860,100.8,195.1,60,0
47870,101.2,195.1,60,0
47880,100.8,195.1,60,0
47890,100.1,195.1,60,0
47900,99.3,195.1,60,0
47910,98.3,195.1,60,0
47920,97.9,195.1,60,0
47930,97.9,195.1,60,0
47940,98.3,195.1,60,0
47950,99.1,195.1,60,0
47960,99.9,195.1,60,0
47970,99.9,195.1,60,0
47980,99.3,195.1,60,0
47990,98.4,195.1,60,0
48000,97.8,195.1,60,0
48010,97.1,195.1,60,0
48020,97,195.1,60,0
48030,97.8,195.1,60,0
48040,98.7,195.1,60,0
48050,99.1,195.1,60,0
48060,99.4,195.1,60,0
48070,99.5,195.1,60,0
48080,98.7,195.1,60,0
48090,97.5,195.1,60,0
48100,97.5,195.1,60,0
48110,98.2,195.1,60,0
48120,98.6,195.1,60,0
48130,99.3,195.1,60,0
48140,100.2,195.1,60,0
48150,100.2,195.1,60,0
48160,99.7,195.1,60,0
48170,98.7,195.1,60,0
48180,97.9,195.1,60,0
48190,98,195.1,60,0
48200,98.6,195.1,60,0
48210,99.3,195.1,60,0
48220,99.5,195.1,60,0
48230,99.8,195.1,60,0
48240,99.9,195.1,60,0
48250,99.5,195.1,60,0
48260,98.7,195.1,60,0
48270,98.6,195.1,60,0
48280,99.1,195.1,60,0
48290,100.1,195.1,60,0
48300,101.4,195.1,60,0
48310,101.6,195.1,60,0
48320,100.8,195.1,60,0
48330,99,195.1,60,0
48340,98,195.1,60,0
48350,98.4,195.1,60,0
48360,98.6,195.1,60,0
48370,99.4,195.1,60,0
48380,101.2,195.1,60,0
48390,101.4,195.1,60,0
48400,101.3,195.1,60,0
48410,100.9,195.1,60,0
48420,99.5,195.1,60,0
48430,98.7,195.1,60,0
48440,99.3,195.1,60,0
48450,99.8,195.1,60,0
48460,100.9,195.1,60,0
48470,102.1,195.1,60,0
48480,102.1,195.1,60,0
48490,101,195.1,60,0
48500,100.3,195.1,60,0
48510,100.5,195.1,60,0
48520,100.2,195.1,60,0
48530,99.9,195.1,60,0
48540,100.3,195.1,60,0
48550,100.8,195.1,60,0
48560,100.6,195.1,60,0
48570,101.2,195.1,60,0
48580,101.2,195.1,60,0
48590,100.2,195.1,60,0
48600,99,195.1,60,0
48610,98,195.1,60,0
48620,97.8,195.1,60,0
48630,97.9,195.1,60,0
48640,99.8,195.1,60,0
48650,102.5,195.1,60,0
48660,102.8,195.1,60,0
48670,102.1,195.1,60,0
48680,101.2,195.1,60,0
48690,100.3,195.1,60,0
48700,99.5,195.1,60,0
48710,99.7,195.1,60,0
48720,101.2,195.1,60,0
48730,102.1,195.1,60,0
48740,103.1,195.1,60,0
48750,103.6,195.1,60,0
48760,101.7,195.1,60,0
48770,100.2,195.1,60,0
48780,100.2,195.1,60,0
48790,101.6,195.1,60,0
48800,103.9,195.1,60,0
48810,106.4,195.1,60,0
48820,107.9,195.1,60,0
48830,107.3,195.1,60,0
48840,105,195.1,60,0
48850,103.2,195.1,60,0
48860,102.8,195.1,60,0
48870,102.8,195.1,60,0
48880,103.9,195.1,60,0
48890,105.8,195.1,60,0
48900,105.9,195.1,60,0
48910,104.7,195.1,60,0
48920,103.2,195.1,60,0
48930,101.8,195.1,60,0
48940,101.3,195.1,60,0
48950,101.7,195.1,60,0
48960,102.2,195.1,60,0
48970,102.8,195.1,60,0
48980,103.5,195.1,60,0
48990,103.5,195.1,60,0
49000,102.8,195.1,60,0
49010,102.5,195.1,60,0
49020,101.8,195.1,60,0
49030,102.2,195.1,60,0
49040,103.6,195.1,60,0
49050,104.1,195.1,60,0
49060,105,195.1,60,0
49070,105.4,195.1,60,0
49080,104.7,195.1,60,0
49090,103.7,195.1,60,0
49100,102.6,195.1,60,0
49110,102.6,195.1,60,0
49120,103.7,195.1,60,0
49130,104.8,195.1,60,0
49140,106.9,195.1,60,0
49150,108.1,195.1,60,0
49160,107.1,195.1,60,0
49170,105.4,195.1,60,0
49180,103.3,195.1,60,0
49190,102.2,195.1,60,0
49200,102.2,195.1,60,0
49210,103.1,195.1,60,0
49220,105.4,195.1,60,0
49230,107.8,195.1,60,0
49240,108.6,195.1,60,0
49250,107.3,195.1,60,0
49260,105,195.1,60,0
49270,103.1,195.1,60,0
49280,101.3,195.1,60,0
49290,100.8,195.1,60,0
49300,102.4,195.1,60,0
49310,103.6,195.1,60,0
49320,104.1,195.1,60,0
49330,104.3,195.1,60,0
49340,103.5,195.1,60,0
49350,102.6,195.1,60,0
49360,101.8,195.1,60,0
49370,101.2,195.1,60,0
49380,101.2,195.1,60,0
49390,101.8,195.1,60,0
49400,102.9,195.1,60,0
49410,103.1,195.1,60,0
49420,102.5,195.1,60,0
49430,101.8,195.1,60,0
49440,100.6,195.1,60,0
49450,99.5,195.1,60,0
49460,98.9,195.1,60,0
49470,98.7,195.1,60,0
49480,99.3,195.1,60,0
49490,100.1,195.1,60,0
49500,100.3,195.1,60,0
49510,100.9,195.1,60,0
49520,101,195.1,60,0
49530,100.2,195.1,60,0
49540,99.1,195.1,60,0
49550,98.7,195.1,60,0
49560,98.4,195.1,60,0
49570,99,195.1,60,0
49580,100.1,195.1,60,0
49590,100.5,195.1,60,0
49600,100.3,195.1,60,0
49610,99.9,195.1,60,0
49620,99.5,195.1,60,0
49630,99.3,195.1,60,0
49640,99,195.1,60,0
49650,99.3,195.1,60,0
49660,99.9,195.1,60,0
49670,100.1,195.1,60,0
49680,100.8,195.1,60,0
49690,100.8,195.1,60,0
49700,99.8,195.1,60,0
49710,98.9,195.1,60,0
49720,98.7,195.1,60,0
49730,98.9,195.1,60,0
49740,99.1,195.1,60,0
49750,99.8,195.1,60,0
49760,100.3,195.1,60,0
49770,100.5,195.1,60,0
49780,100.6,195.1,60,0
49790,100.1,195.1,60,0
49800,99,195.1,60,0
49810,98.6,195.1,60,0
49820,99.5,195.1,60,0
49830,100.5,195.1,60,0
49840,100.9,195.1,60,0
49850,101.2,195.1,60,0
49860,100.5,195.1,60,0
49870,99.5,195.1,60,0
49880,99.4,195.1,60,0
49890,100.1,195.1,60,0
49900,100.9,195.1,60,0
49910,101.4,195.1,60,0
49920,101.3,195.1,60,0
49930,100.6,195.1,60,0
49940,100.1,195.1,60,0
49950,100.2,195.1,60,0
49960,100.1,195.1,60,0
49970,100.5,195.1,60,0
49980,101.4,195.1,60,0
49990,102.8,195.1,60,0
50000,103.5,195.1,60,0
50010,103.3,195.1,60,0
50020,102.5,195.1,60,0
50030,101.8,195.1,60,0
50040,102,195.1,60,0
50050,102.1,195.1,60,0
50060,101.4,195.1,60,0
50070,101.3,195.1,60,0
50080,101.8,195.1,60,0
50090,102,195.1,60,0
50100,101.4,195.1,60,0
50110,101,195.1,60,0
50120,101,195.1,60,0
50130,100.9,195.1,60,0
50140,100.5,195.1,60,0
50150,100.1,195.1,60,0
50160,100.3,195.1,60,0
50170,101.6,195.1,60,0
50180,102.4,195.1,60,0
50190,102.6,195.1,60,0
50200,102.8,195.1,60,0
50210,102,195.1,60,0
50220,100.3,195.1,60,0
50230,99.7,195.1,60,0
50240,100.9,195.1,60,0
50250,102.1,195.1,60,0
50260,102,195.1,60,0
50270,101.8,195.1,60,0
50280,101.3,195.1,60,0
50290,101.3,195.1,60,0
50300,101.3,195.1,60,0
50310,100.8,195.1,60,0
50320,100.5,195.1,60,0
50330,100.1,195.1,60,0
50340,99.7,195.1,60,0
50350,99.5,195.1,60,0
50360,99.7,195.1,60,0
50370,99.3,195.1,60,0
50380,98.9,195.1,60,0
50390,99,195.1,60,0
50400,99.3,195.1,60,0
50410,99,195.1,60,0
50420,98.9,195.1,60,0
50430,99.1,195.1,60,0
50440,99.5,195.1,60,0
50450,99.3,195.1,60,0
50460,99.3,195.1,60,0
50470,99.4,195.1,60,0
50480,100.1,195.1,60,0
50490,100.3,195.1,60,0
50500,99.9,195.1,60,0
50510,100.3,195.1,60,0
50520,101,195.1,60,0
50530,101.6,195.1,60,0
50540,101.4,195.1,60,0
50550,100.2,195.1,60,0
50560,99.4,195.1,60,0
50570,99.4,195.1,60,0
50580,99.1,195.1,60,0
50590,99.4,195.1,60,0
50600,99.9,195.1,60,0
50610,99.8,195.1,60,0
50620,99.3,195.1,60,0
50630,98.3,195.1,60,0
50640,97.6,195.1,60,0
50650,97.8,195.1,60,0
50660,98.4,195.1,60,0
